PRACTICE_ID,STATE,NUM_EPS_VM,GPRO,ELIG_UP_ADJUST,CATEGORY,VM_PAYMENT_ADJ,UPDATED_VM,COST_COMP_TIER_TEXT,QUAL_COMP_TIER_TEXT,ZB_COST_CMPSCR_POOL_RND,ZB_QUAL_CMPSCR_POOL_RND
19494710981,IL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19496249565,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,.,-3.21
19496619219,NY,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.05,0.15
19496640891,PA,100+ EPs,1,Not Eligible,CAT1,-1.0%,0.0,Average,Low,-0.47,-2.31
19497480534,AK,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.38,0.53
19497588493,NY,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,-0.87
19497986678,OR,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19498471580,OH,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.15,.
19498839182,KS,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.23,0.16
19500520378,MO,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.40,0.10
19500916223,IA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19501862395,PA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.10,-0.53
19502123894,WA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19503305216,LA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.28
19504251068,LA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,2.83,.
19504822231,MD,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.86,0.51
19505242817,OH,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.02,0.63
19505529126,TN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19506104395,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.51
19506377852,WV,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
19506609514,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,.,-2.37
19507711981,TN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.05,.
19508185284,NY,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.11,-0.64
19508208453,ME,100+ EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.75,0.88
19508221666,MD,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
19508343285,UT,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.04,0.33
19509047605,AZ,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,.,-1.01
19509105267,LA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.87,0.03
19509124588,MD,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.20,0.51
19509167403,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.52
19509215024,MA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
19509656380,IL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.97,.
19511387907,OH,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.02,0.38
19511754813,WI,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.56
19512178702,NJ,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19513583125,NJ,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.10,.
19513783156,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.46,0.64
19513997545,MN,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,-0.20
19514003845,NJ,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
19514932527,VA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.14,0.16
19516676357,GA,10 to 99 EPs,1,N/A,CAT2,-2.0%,.,N/A,N/A,-0.07,.
19517096579,MN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.20,.
19517223918,KS,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.14,.
19518153111,NC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.04,-0.17
19522166813,NY,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.42,0.50
19522330695,SC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.52,-0.54
19522447472,OR,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-1.03,0.42
19523608100,NV,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.28,-0.54
19523710927,CA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19523900556,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.12,0.56
19525594986,OH,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.63,.
19525753541,CA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.08,.
19526790820,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
19527046028,MN,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.18,0.68
19528248165,PA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,.,-1.92
19528888310,MN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,1.46,.
19528965759,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,1.99,.
19529684903,CT,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.12,.
19529973110,MD,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.42,.
19530738929,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,-0.26
19531156013,MA,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,High,Average,1.24,.
19531205319,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.47
19531713828,OK,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.10,.
19534502700,NY,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.13,0.03
19534593932,OH,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.09,.
19535641951,WA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.61,.
19536369210,MI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19538035411,PA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.16,-0.10
19538819168,PA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,-2.02,-1.09
19538991206,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.40
19539119463,IA,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,High,Average,1.58,0.14
19539423424,MD,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19539567451,SD,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.10,0.94
19539768912,PA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.64,0.58
19540158505,MS,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,-0.06,-1.57
19540669107,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,High,Average,3.97,-0.98
19541903953,LA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.63,.
19541947559,IL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,High,Average,1.24,0.80
19542936249,NJ,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
19542992147,IL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.22,0.36
19543692886,CA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.47,.
19544686581,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19544809765,ID,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19545060128,IL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.09,.
19547365233,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.36
19547592622,TN,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,.,0.29
19548187293,IA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.40,0.30
19549862465,SC,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.48,.
19550413312,MI,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.17,0.46
19552022826,PA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.37,.
19552405641,IL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.58,0.08
19552981837,MI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19555780075,CA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.35,.
19556985835,PA,10 to 99 EPs,1,N/A,CAT2,-2.0%,.,N/A,N/A,-0.08,.
19557159671,IL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19557746313,TN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.85,.
19559420049,CA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.58,.
19559563044,NJ,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,.,0.38
19559843514,NC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.22
19561509150,CO,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.62,.
19562250468,IL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19562303947,LA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.39,.
19562726444,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.22
19563526581,MN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19563614144,KS,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Low,.,-1.46
19563868192,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.54,0.44
19564171158,MS,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.20,-0.34
19564433482,FL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19566436517,NY,10 to 99 EPs,0,Not Eligible,CAT1,1.0xAF,.,Low,Average,-1.66,0.43
19567102254,KS,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19567448031,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,-0.59,-1.35
19568127712,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.89,.
19569118386,TN,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.81,0.62
19569491471,OK,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.28,-0.29
19569866238,MA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.25,-0.21
19573768600,MA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.23,.
19574028765,LA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.08,0.86
19574065117,IL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.38,.
19574673911,MT,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.74,.
19576386329,SC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.19,0.45
19576546824,WA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
19577524820,IL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.13,0.45
19577555994,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,-0.18,-1.07
19578972121,.,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.40
19579063961,CO,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.57,.
19579099931,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.58,.
19579726131,MA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19580090851,NY,100+ EPs,1,N/A,CAT2,-2.0%,.,N/A,N/A,-0.56,.
19580728556,AL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.22,-0.41
19580731964,IN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19581916583,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.20,.
19582009504,OH,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.50,0.51
19582307573,NC,10 to 99 EPs,1,N/A,CAT2,-2.0%,.,N/A,N/A,-0.11,.
19582729886,IA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.75,.
19583430835,AL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.44,-0.04
19583780514,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-1.50,0.03
19584126756,IL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,-1.41,-4.86
19584955901,OR,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.40,0.66
19585586157,NC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.40,0.25
19586255771,OH,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19586480918,DC,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.27,.
19586763286,GA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19589802564,CA,100+ EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.28,0.40
19590005723,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.01
19590722660,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,-0.13
19591144935,OH,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19591202207,WI,10 to 99 EPs,1,Eligible,CAT1,2.0xAF,.,Low,Average,-1.24,.
19592178033,TN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.04,.
19592630418,ME,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.41,.
19593408252,FL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19593818613,MI,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.08,0.45
19595264014,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.52,-0.03
19595851150,AL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.36,.
19596114165,PA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,-0.65,-2.03
19596341091,OH,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Low,Low,-1.35,-1.15
19597084557,CA,10 to 99 EPs,1,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19597412678,MI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.01,.
19597485025,WV,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.15,-0.12
19598369018,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.05,-0.59
19599388397,CA,100+ EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.40,.
19599806636,NY,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.76,0.62
19600652023,OK,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.90,.
19601519091,VA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.42
19602832421,IN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.42,.
19602975407,NC,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19603386302,NC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.84,0.51
19603388421,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.34,0.62
19605350992,OH,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,High,Average,3.51,-0.53
19605745326,PA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.41,.
19606478004,NY,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.55,-0.23
19608154133,FL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19608356826,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
19608723626,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.34,0.30
19609463082,OH,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19610255647,IL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
19610657994,FL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.15,.
19610747192,NY,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,.,0.38
19612372997,TN,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
19612543676,NC,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19612691744,UT,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.29,0.34
19612918954,PA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.31,.
19613022417,LA,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-1.02,0.64
19613528021,OH,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.57
19614028881,MI,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.34,-0.54
19614220859,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,-0.18
19616259436,AL,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.05,0.49
19617070679,FL,100+ EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.86,.
19617515136,MS,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.55,.
19617539357,NC,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.21,0.01
19617559490,IA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.19,.
19617956695,OH,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.21,0.53
19618194396,NJ,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19619287012,OH,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,2.38,.
19619727709,LA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.94,0.72
19621258340,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.05,0.51
19622263254,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.40,.
19622822655,CA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.80,.
19623388424,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-1.08,-0.23
19624042797,MA,100+ EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.64,.
19624482118,KY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.03,.
19626258262,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.35
19626542134,TN,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.34,-0.30
19626655031,IA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.60,-0.65
19630462005,MT,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.33,0.10
19630993036,IN,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19631182400,MD,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.38
19631289460,AL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.13,.
19632651384,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,-0.84,-1.20
19633564013,NH,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.20,0.26
19634110687,TN,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.10,0.27
19634827885,CO,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.20,.
19634837114,MI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19635204591,MS,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.73,.
19636087880,NC,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.12,.
19636269789,NJ,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,.,-2.22
19636329012,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.23,0.63
19636354665,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.42,0.46
19636782899,MA,100+ EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-1.00,.
19637214185,NY,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.08,0.35
19638770376,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,1.24,.
19639650338,DE,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.91,1.46
19641491989,MO,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.09,.
19641563340,.,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.16
19641959273,MD,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Low,Low,-1.98,-1.06
19642004999,IN,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.36,-0.28
19642764725,OH,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.07,.
19644067718,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.52,0.68
19647477567,VA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19647568163,TX,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
19648209237,GA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
19648734785,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19648803186,LA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.75,0.56
19649838085,NC,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.08,.
19650335572,MA,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,-0.03,0.59
19650589949,KS,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.08,-0.45
19651519365,MI,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.59,.
19651962250,WV,100+ EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.11,0.48
19653736583,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19654720122,TX,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.63,.
19655296152,NY,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.53,.
19655337557,CO,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.66
19656985134,FL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19657246961,AZ,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.29,.
19657677051,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.17,0.26
19658272729,GA,100+ EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.27,.
19659072300,MO,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19659143053,SC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.30
19660729046,IL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.63,0.55
19661010953,NJ,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.60,0.52
19661047181,SC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,.,-3.10
19661418704,FL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,0.05,-0.34
19662629603,IL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,.,.
19663504962,CA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,0.30
19663707825,DE,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.06,.
19663798462,NC,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Low,-1.69,-1.12
19664936026,IL,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,.,.
19666110989,UT,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.22,-0.62
19666492061,LA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-0.08,.
19666678938,MA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.08,0.89
19666868585,CT,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.26,0.42
19666963308,NJ,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.48,0.76
19667365618,CA,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,-2.24,.
19667458164,LA,10 to 99 EPs,0,Not Eligible,CAT1,0.0,.,Average,Average,-0.42,0.34
19668853799,FL,10 to 99 EPs,0,N/A,CAT2,-2.0%,.,N/A,N/A,0.72,.
19669337207,TN,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,.,0.27
19670238769,FL,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.18,-0.17
19671451242,TN,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.25,-0.71
19673214473,LA,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,.,0.63
19673770887,UT,10 to 99 EPs,1,Not Eligible,CAT1,0.0,.,Average,Average,0.16,0.48
